parameter_id,condition,run_id,seed,profile,scenario,identity_continuity,lure_capture,recovery_latency_s,selection_switches,final_lineage_retention
06377b5b0d8e7e68,cias_no_persistent_self,363_ground_creature_matched_adversarial_identity,363,ground_creature,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
06377b5b0d8e7e68,cias_no_persistent_self,363_virtual_avatar_matched_adversarial_identity,363,virtual_avatar,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
06377b5b0d8e7e68,cias_no_persistent_self,363_wheeled_robot_matched_adversarial_identity,363,wheeled_robot,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
06377b5b0d8e7e68,cias_no_persistent_self,364_drone_matched_adversarial_identity,364,drone,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
06377b5b0d8e7e68,cias_no_persistent_self,364_ground_creature_matched_adversarial_identity,364,ground_creature,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
06377b5b0d8e7e68,cias_no_persistent_self,364_virtual_avatar_matched_adversarial_identity,364,virtual_avatar,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
06377b5b0d8e7e68,cias_no_persistent_self,364_wheeled_robot_matched_adversarial_identity,364,wheeled_robot,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
06377b5b0d8e7e68,cias_no_persistent_self,365_drone_matched_adversarial_identity,365,drone,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
06377b5b0d8e7e68,cias_no_persistent_self,365_ground_creature_matched_adversarial_identity,365,ground_creature,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
06377b5b0d8e7e68,cias_no_persistent_self,365_virtual_avatar_matched_adversarial_identity,365,virtual_avatar,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
06377b5b0d8e7e68,cias_no_persistent_self,365_wheeled_robot_matched_adversarial_identity,365,wheeled_robot,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
06377b5b0d8e7e68,cias_no_persistent_self,366_drone_matched_adversarial_identity,366,drone,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
06377b5b0d8e7e68,cias_no_persistent_self,366_ground_creature_matched_adversarial_identity,366,ground_creature,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
06377b5b0d8e7e68,cias_no_persistent_self,366_virtual_avatar_matched_adversarial_identity,366,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,3,1
06377b5b0d8e7e68,cias_no_persistent_self,366_wheeled_robot_matched_adversarial_identity,366,wheeled_robot,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
06377b5b0d8e7e68,cias_no_persistent_self,367_drone_matched_adversarial_identity,367,drone,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
06377b5b0d8e7e68,cias_no_persistent_self,367_ground_creature_matched_adversarial_identity,367,ground_creature,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
